Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
6138,9,256,19,6475.65113501238,9053.57830115408,17597.5868464477,19096.9123108649,22406.6977400237,2241.99064226917,9479.12530751552,7067.78589133197,26601.2315267504
6139,9,256,20,6039.33673813891,8366.0126480771,16509.9186777162,18423.1435899215,20834.6202287474,2085.21215221312,8728.60574464951,6687.81040626081,24800.6293439717
6140,9,256,21,5738.36732390354,7817.75688189823,15220.8682936943,17770.3707211562,19387.3027199523,2006.37949065162,8014.76333156493,6350.32930295282,23184.0844061644
6141,9,256,22,5562.13496778824,7363.50282007583,13906.715376032,17244.7564536562,18359.0524654521,1945.86884395893,7426.78873213316,6162.7996673679,22197.576954055
6142,9,256,23,5412.51522141596,7210.42422837146,12882.808245403,16968.0104969936,17700.419912443,1896.10642627069,6996.77677416317,5979.28050113188,21508.4855106263
6143,9,256,24,5279.14688416589,7080.62083670429,12198.686565206,16777.3843004698,17314.1784176544,1873.61118485356,6735.99587597957,5975.32030999854,21084.7096245365
6144,9,257,1,5336.19238250753,7140.20484643853,11701.632922215,16800.4432572967,17258.6944616416,1916.45440976632,6736.11779421572,6026.32669710945,21116.6916837124
6145,9,257,2,5509.51628127324,7457.2891651549,11379.7650507043,17136.5642963627,17908.7290621011,1999.76909311487,7223.11762691943,6419.24673654504,21988.1625243151
6146,9,257,3,5908.85353781403,8163.81426636351,11414.7875648595,17798.2118870904,19300.2073306033,2179.17240535022,8102.60821092566,7088.15460334464,23767.2825514328
6147,9,257,4,6131.60427495155,8535.66998596259,11962.3101281492,18192.7840542894,20334.987394575,2310.48099494337,8538.77434225724,7460.73779505271,24651.1529377111
6148,9,257,5,6206.33709496105,8767.02379119506,12838.8639473348,18508.3442847762,21033.6690173371,2314.47688369964,8839.69581878296,7587.04668225521,25174.5201460606
6149,9,257,6,6322.59657906298,9182.63323961693,13473.8961624581,18880.128859023,21832.1877094961,2391.51287880366,9072.70038424042,7698.43159454191,26187.0789482093
6150,9,257,7,6432.02393264738,9689.8971784516,13843.7145801432,19309.0683864853,22751.3336928454,2463.15574615779,9306.02620390192,7797.88541467094,27606.4831113424
6151,9,257,8,6632.82447082386,10228.6422782945,14085.5963977234,19807.4149802972,23710.9549444867,2506.19647228704,9480.12803206686,7886.75745935508,29123.8219689545
6152,9,257,9,6775.16331535353,10667.0438675525,14657.8245668886,20103.5774817512,24208.7939429069,2562.90361334685,9724.09989967527,8016.35173602491,30516.3734519585
6153,9,257,10,6987.24359330904,11184.4774248838,15095.4614670898,20286.4148890321,24108.9925088896,2594.99334511615,9862.15095899212,8192.39337661673,31789.2674966863
6154,9,257,11,7244.7353390196,11592.8420571421,15463.6234346033,20404.0302362501,23740.393729494,2637.41931843698,9842.05959765276,8334.95802300222,32763.7023529491
6155,9,257,12,7419.99859484254,11804.8016992395,15612.0675485462,20531.7524158475,23673.0151263003,2638.00211888698,9930.06039688048,8487.00942832161,33379.8848475768
6156,9,257,13,7623.69801146594,11951.9397570168,15515.0550087847,20601.3651812606,23931.1834721171,2616.3860257623,10196.4544979907,8673.62522525286,33940.7676487004
6157,9,257,14,7700.24340828854,11887.7178341292,15348.6875117329,20714.2913549496,24287.8291371773,2587.14838357122,10616.6355315514,8708.64525447304,33764.2379857558
6158,9,257,15,7611.81550199233,11580.8110196209,15200.4629042105,20585.8312923691,24382.6057221728,2608.4603261667,10697.0486871619,8579.32832204539,32910.5032997596
6159,9,257,16,7519.21124921658,11239.1369542608,15118.9498127348,20516.627588973,24667.4882835665,2565.48413353807,10605.6143546177,8466.4494267684,31914.473460448
6160,9,257,17,7369.39477230568,11114.5702585176,15029.8431116079,20169.1235716066,24333.6325498699,2546.55092623946,10400.0284912437,8241.9395679853,31483.3026106911
6161,9,257,18,6985.31738513125,10483.4974292088,15204.2581566123,19563.6052934881,23153.015986204,2433.9967105863,9821.10050578477,7752.10637000982,29847.3283938254
6162,9,257,19,6463.58014954708,9748.20860653334,14875.8819429985,18730.968124869,21507.5086999857,2281.90012758812,9019.80329474225,7147.15526150148,27615.5844810428
6163,9,257,20,6017.01333371108,8984.34356241883,14211.9166220662,17911.175397835,19742.6878835083,2136.56615609323,8166.53411137769,6678.61786447006,25563.6447267936
6164,9,257,21,5667.38588810869,8355.16863330557,13330.9330376063,17259.4699410276,18139.7137826955,2008.34627660556,7387.22212924648,6236.21021173487,23901.3521563914
6165,9,257,22,5418.26258968232,7938.98011976989,12309.9826193496,16692.2066332643,16874.1722067112,1941.08410545201,6852.00459915613,5962.60337226913,22721.8687771979
6166,9,257,23,5182.82984499725,7636.97051956797,11525.8894880496,16346.9764688316,16060.7605572432,1903.43953940644,6504.25485291655,5789.1057400619,21864.1586402892
6167,9,257,24,5111.55312383192,7431.59729542959,10976.4271879432,16112.8951450509,15475.8796122235,1900.41906507986,6259.90998176634,5665.09720410459,21320.071247534
6168,9,258,1,5180.17351254591,7472.20715502393,10567.4314045694,16088.7868508946,15292.4253674874,1909.73217540939,6221.93516497376,5708.77696140039,21498.8392214599
6169,9,258,2,5295.67927244689,7729.95198762295,10398.4282933089,16335.7333894329,15729.0427805163,2018.0565688504,6601.49356437975,6070.03226533581,22342.7226176461
6170,9,258,3,5680.71283900222,8360.86314768067,10478.9052676261,16885.1009029933,16755.3361797501,2194.33497300621,7249.65875978488,6678.67520244904,24251.5115067799
6171,9,258,4,5845.75189024256,8679.44419427955,11054.5022746232,17201.803838197,17505.5513932072,2271.01391677233,7589.90061138098,6926.1013464522,25133.2445576816
6172,9,258,5,5962.07524818204,8901.97840552828,11944.8840694046,17500.3634189824,18368.2868155432,2302.62634958323,8007.89774817811,7174.03747549724,25520.8865359801
6173,9,258,6,6180.91634342736,9136.95279936776,12484.4629264205,17976.487079663,19311.8235247423,2377.09276745298,8527.42727226046,7412.10206400913,26217.3720689487
6174,9,258,7,6405.81265780942,9608.36490319548,13049.2790375474,18655.8609298316,20432.9454110485,2419.39654095869,8912.23455756854,7658.56139609892,27497.8364763529
6175,9,258,8,6687.32642009284,9893.81121692874,13611.4043941037,19316.7905105575,21435.8909177659,2480.76024166521,9381.75341427054,7799.13929221894,28960.9319978059
6176,9,258,9,6934.98374812348,10220.5275658107,14229.6378202826,19877.597496671,22383.0563868573,2537.95450641209,9776.50617713543,8011.24487917556,30425.0216420823
6177,9,258,10,7193.50031491268,10635.2629078033,14735.2818309772,20308.4043844134,23259.5616280227,2571.89205920408,10028.1045584349,8243.05505328548,32006.0646157063
6178,9,258,11,7432.75170465787,10711.838698388,15172.763609563,20741.3055295608,24007.6440016038,2543.80269088233,10476.1745259866,8391.32511881238,32998.0665136706
6179,9,258,12,7613.63726505505,10834.3972516756,15525.1201180546,21016.6617469849,24648.2311800158,2603.14591735994,10835.8721924602,8496.34436891713,33846.962899802
6180,9,258,13,7710.57000107573,10882.5879819797,15369.3719893413,21217.5835943103,25360.6151767013,2598.44644555746,11178.497527004,8591.36011926425,34194.4517337919
6181,9,258,14,7743.58911650428,10781.4149295795,15345.2585965713,21216.2683854545,25660.9023506301,2575.8454787398,11312.0936819701,8551.36561912648,34194.4008173095
6182,9,258,15,7596.30074118696,10586.9839970799,15150.8998787411,21005.0058424142,25259.0022317984,2517.50514112744,11087.8208576832,8352.94586837281,33471.3690839163
6183,9,258,16,7449.99234458607,10263.8250956171,14754.3381061207,20796.5273031342,25342.903406063,2512.2887358074,10961.5669106596,8255.81083581453,32524.9057587279
6184,9,258,17,7281.78806037173,10170.3812011106,14510.6194853321,20364.782426049,24912.4981562072,2483.94051526797,10717.2301103668,8009.17499496013,32048.6161755479
6185,9,258,18,6874.55353157402,9557.88666924118,14668.5690229065,19636.7212828031,23648.8380823851,2366.29171749623,10093.0245982195,7579.06208467491,30268.352915353
6186,9,258,19,6374.41423657664,8883.50967393168,14425.2698609607,18803.1288813802,21906.6489152321,2195.06886300971,9195.57299121985,6959.44046395248,28103.5588924232
6187,9,258,20,5911.22451819225,8183.633966835,13878.0850805604,17955.8032607757,20090.4566274568,2058.78477827416,8308.28072083289,6429.30647362034,25916.8322122072
6188,9,258,21,5577.24412876884,7618.06554959544,13035.7768870968,17290.8456057803,18529.7106453505,1954.53037314576,7463.41254375424,5990.35832383836,24205.537348412
6189,9,258,22,5297.96323227296,7252.60527662193,12160.3998028461,16786.5348402946,17219.8829791654,1869.45959494136,6852.09533568256,5699.45246661032,22965.2975068483
6190,9,258,23,5123.03468663933,6981.29260760105,11448.1142054055,16410.6034476517,16311.5780243953,1843.12477015222,6445.41010537517,5525.45313908769,22212.6774729088
6191,9,258,24,5041.91331317475,6927.83872836939,10962.1213346508,16161.5021127492,15715.5205244523,1814.39841303458,6197.36930338678,5465.4937210226,21696.0261044836
6192,9,259,1,5061.07743087061,6964.70266446038,10594.2596844645,16133.5624119254,15517.9205627848,1857.63015748806,6156.49408297612,5531.352510715,21675.6491560307
6193,9,259,2,5221.02884687594,7219.36597892863,10410.948932015,16352.8273576421,16008.6331154225,1972.12446340034,6529.66505295181,5880.33092033697,22513.0161992031
6194,9,259,3,5604.28571582697,7878.63812910631,10519.1320433749,16896.4176481387,17220.1203226584,2108.13237159955,7306.71093339133,6465.61086315169,24320.7878248956
6195,9,259,4,5741.33449825198,8182.5611705999,11134.0663476464,17241.4819625309,17964.7204057675,2205.33019731491,7644.43642899285,6796.70494963764,25164.9674310896
6196,9,259,5,5855.21671737244,8454.22630522983,12193.3855822428,17469.7736731736,18319.7013128001,2222.35491227948,7935.22728619098,6928.48592437538,25725.9818750067
6197,9,259,6,6011.21077563933,8889.49637121006,12887.6299958134,17799.9053629363,18780.2188511768,2299.79990858364,8245.8960974948,7086.36320366269,27045.9371502529
6198,9,259,7,6346.13218382555,9374.39600431324,13506.9805238781,18266.8988314713,19200.133233553,2364.50655821963,8553.39375213308,7221.92834983041,28831.7152005634
6199,9,259,8,6647.64471647871,9789.258062581,14113.8050791053,18816.0327068427,19559.9079960569,2415.37303227819,8879.28090780054,7280.40000094748,30383.8177695029
6200,9,259,9,7002.4154294835,10294.1102102946,15003.7969748966,19306.548757489,19915.9781398752,2481.77643771788,9264.39766257378,7473.96140639185,32490.8558297354
6201,9,259,10,7268.60856778638,10769.726329354,15954.7487738623,19727.7143396238,20255.0266963081,2522.08703163326,9641.54163402342,7668.30548189932,33900.6274359464
6202,9,259,11,7470.12151692214,10933.0626387054,17014.2486602679,20095.0670362862,20524.44006666,2547.68427725839,10005.9282574615,7747.03120652679,34799.0757724254
6203,9,259,12,7629.46916983437,11144.776776884,18025.9465085242,20289.81891471,20856.7906345902,2554.9832475167,10257.6315211938,7761.49933250633,35363.9339278223
6204,9,259,13,7846.02043856769,11380.3719112853,18681.955208472,20501.667318776,21368.0896687276,2546.76993884105,10477.133719828,7788.55488883513,35568.0106820619
6205,9,259,14,7855.78047070713,11311.714637353,19143.1886505967,20460.2210082429,21711.5946452188,2572.83320597921,10541.1581706921,7791.23572445603,35350.4261914979
6206,9,259,15,7691.59162350625,11323.7614535303,19624.8219519929,20236.7434538117,21864.3456896866,2550.91547227357,10378.863669336,7732.69526485038,34674.0295169675
6207,9,259,16,7682.0388817972,11252.6547012489,19433.3819611059,20149.3469757791,22411.5512210138,2556.53419955834,10472.3704240973,7831.46054022501,33780.4693525776
6208,9,259,17,7491.65773429964,11195.0846883831,19286.0908524775,19877.1308522325,22325.3098255505,2575.78739765748,10341.3962526677,7682.2219148231,33352.0827159509
6209,9,259,18,7195.58786149901,10659.7513705081,19250.0527333424,19284.9744446914,21346.0486713597,2442.12224260931,9753.09286286163,7312.00791137741,31726.7005450876
6210,9,259,19,6631.74958845885,10091.885671474,18719.7953002762,18488.7215999874,19900.1878186115,2309.99347074816,8982.41284419479,6784.03743544256,29533.17122207
6211,9,259,20,6215.60412846379,9395.68774373988,17879.3963991436,17704.4783602653,18379.9968154461,2149.44850846719,8167.84906496884,6334.80718305389,27559.4373088581
6212,9,259,21,5846.08796656745,8839.35486181516,16646.4381992003,17076.8820459066,17049.7771087065,2056.50962076544,7398.11811730513,5946.81136567376,25801.3428366348
6213,9,259,22,5586.66559131978,8430.73326179235,15414.3695193317,16642.7373908124,15942.3080359226,1993.78506387354,6863.02159190817,5727.95866895751,24665.6720525627
6214,9,259,23,5421.48699820162,8098.84544680634,14442.0935113385,16306.5930981402,15263.6077455042,1943.25634093843,6427.56544235241,5582.74989402399,23748.986683888
6215,9,259,24,5342.80672389055,7907.71132631929,13695.5903367682,16098.5179836924,14788.8121446619,1944.27011224537,6218.03380038731,5517.06946636525,23201.9203715302
6216,9,260,1,5336.15961554351,7886.7269150202,13198.614467272,16058.5297983271,14644.5899485175,1940.22431284453,6221.54040207448,5587.16272486266,23028.9288393348
6217,9,260,2,5487.27934522267,8222.27128104938,12881.5962648304,16360.0246598106,15178.2450984456,2062.48674917331,6647.12637744778,5927.19392702139,23850.413707096
6218,9,260,3,5886.56927170432,8929.38462653205,12802.197877144,16926.6975737208,16455.6427152968,2234.53410865582,7387.32689770155,6588.47485375378,25706.5505399702
6219,9,260,4,6047.46781329862,9308.04774537091,13283.9321094112,17288.7309751974,17265.6334312701,2347.46388735973,7780.33620488107,6875.61464815666,26592.9937966181
6220,9,260,5,6299.84763890226,9695.90960169572,13953.1355339622,17576.8556429899,17930.476581069,2381.73749762233,7988.7043142968,7025.28067329212,27259.5552705536
6221,9,260,6,6538.04209803391,10333.6378833425,14383.0531189378,17869.2858906793,18482.3716515093,2445.86664040892,8189.21359745768,7152.55878561904,28691.5252333296
6222,9,260,7,6857.326382838,10976.871429663,14612.7862754628,18214.3624613635,19065.7596929341,2567.98264568729,8310.24769028308,7219.02467466908,30108.5591218006
6223,9,260,8,7127.8632121768,11575.1143813628,14828.0615123054,18644.7304184814,19457.3282729098,2635.05994141909,8298.37234661986,7249.70006276672,31302.6341760186
6224,9,260,9,7344.74963041815,12028.741175486,15060.9987878672,18938.8618899794,19821.1051951186,2698.38176005577,8386.16027534569,7269.43770627767,32457.3449565151
6225,9,260,10,7508.68340572264,12422.0311401157,15140.2312876697,19259.9874498218,20158.5195800158,2734.1355091235,8456.77615923523,7301.40982617084,33450.4086738413
6226,9,260,11,7682.73498776556,12435.1808003759,15218.0907237887,19551.6319511972,20342.3633140151,2743.22624151084,8594.23294990256,7206.50275377083,33951.0901133477
6227,9,260,12,7758.45311710809,12291.276707535,15086.9909731105,19846.6238634901,20603.5537514499,2740.23551799557,8752.4268929307,7126.32291141053,34104.7133174223
6228,9,260,13,7790.03313292777,12106.5046979773,15053.4085289791,20020.8993826806,21029.2841082665,2697.47575384474,8987.59918834202,7103.06023190331,33814.925277441
6229,9,260,14,7712.88235446342,11616.2215560726,14953.0966534662,20133.0080187596,21499.2873151088,2625.72164818332,9225.74481359485,7079.98218669042,33106.1338890346
6230,9,260,15,7555.67294992851,11152.1342681417,14574.8985038199,19999.381323509,21717.3119353586,2556.36408441557,9334.35909263483,7065.16110499773,31585.0108964545
6231,9,260,16,7422.52959131359,10663.9683382639,14103.5104589673,19888.3915814084,22276.7949899505,2515.73109149908,9543.54120260731,7176.03929645042,30586.4614513725
6232,9,260,17,7230.50562397915,10384.7034196379,13588.8021640315,19541.2047122528,22275.5400659657,2488.9220761294,9493.32792475745,7125.80121156527,29878.0588257297
6233,9,260,18,6917.30409015998,9847.3287838987,13505.2389511654,19113.1196457541,21584.5878034691,2378.04680061508,9218.2744561595,6884.23106196103,28546.6030779716
6234,9,260,19,6517.84679292113,9046.38909430201,13069.7391349929,18514.5634848274,20518.9916153473,2240.61110028581,8708.27842261215,6542.21026934248,26817.6636650139
6235,9,260,20,6107.37369813975,8238.20730992833,12547.063223467,17828.8757574898,19289.9750720587,2092.70480766076,8104.2951847023,6174.37600611621,24961.7119544901
6236,9,260,21,5784.00351303373,7675.613214834,11757.8764994111,17246.7231457682,17926.3043043316,1962.1802362623,7444.11287624197,5845.33587768679,23138.1436893977
6237,9,260,22,5470.49342982621,7148.5994613359,10850.3746800653,16727.0152702691,16782.655583194,1869.73018054893,6906.01958740733,5614.70151397017,21787.4066078744
