Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,8251,8822.365246,9358.864757,20572.28519,51998.19957,20512.45953,6971.29485,9169.463464,8963.85868,31392.85643
,,,,,,,,8252,8579.917648,8987.937063,20348.27104,51568.99751,19437.23946,6861.230807,8687.655595,8553.535667,30315.92997
,,,,,,,,8253,8275.713461,8472.819028,19942.88372,51054.74032,18160.95663,6740.116354,8135.108388,8210.882285,29172.70113
,,,,,,,,8254,8010.351822,8131.509629,19192.60475,50581.59403,16820.7034,6642.138915,7647.286383,7851.074983,27955.60965
,,,,,,,,8255,7900.242099,7880.935858,18554.46073,50276.8907,16046.87589,6599.038832,7319.593697,7639.858092,27337.05051
,,,,,,,,8256,7775.93234,7766.724425,18047.3571,50086.10345,15530.95516,6574.484707,7039.373993,7508.002884,27051.06438
,,,,,,,,8257,7760.183569,7654.544381,17692.36345,49968.89676,15148.04248,6544.615184,6907.640531,7469.898235,26885.07157
,,,,,,,,8258,7792.018781,7747.158097,17485.56422,49943.20668,15032.27337,6547.850436,6838.43676,7543.333133,27001.40673
,,,,,,,,8259,7857.007591,7854.147141,17386.73102,50034.76511,15210.86503,6591.12788,6933.790021,7647.814955,27486.44501
,,,,,,,,8260,7983.665134,8103.727855,17453.13985,50230.27618,15645.13072,6669.490928,7116.12387,7942.210497,28114.62667
,,,,,,,,8261,8190.585814,8450.730718,17669.39429,50512.44529,16245.02301,6763.215826,7396.097986,8219.718182,29096.13782
,,,,,,,,8262,8294.77048,8667.531952,18124.90208,50800.88745,16938.87257,6840.119817,7714.620879,8455.721526,29955.56489
,,,,,,,,8263,8460.14883,8831.719994,18427.301,51021.04642,17551.46536,6896.138652,8004.292986,8641.428921,30486.2982
,,,,,,,,8264,8489.561327,9002.612446,18623.26629,51062.38741,17876.58529,6929.547351,8146.361889,8711.778442,30792.88324
,,,,,,,,8265,8458.01874,9028.837286,18593.11441,50998.22249,18130.73175,6930.709068,8247.692572,8693.715177,30663.43209
,,,,,,,,8266,8423.952338,8970.678615,18655.29704,50896.50975,18081.88032,6906.903452,8202.150229,8596.71023,30469.46304
,,,,,,,,8267,8384.761706,8919.13847,18532.23922,50880.43468,17992.15843,6865.07481,8179.18123,8465.690396,30159.54663
,,,,,,,,8268,8350.328177,8981.668091,18426.55869,50932.02521,18102.17213,6846.070223,8276.172055,8370.609896,29954.26779
,,,,,,,,8269,8364.197348,8976.908028,18303.81463,50932.99616,18268.48505,6836.77409,8309.715694,8354.330681,29934.30237
,,,,,,,,8270,8455.146152,9126.181803,18242.47546,51161.50228,19181.24376,6880.469986,8582.166553,8582.527532,30270.63746
,,,,,,,,8271,8604.744689,9473.440558,18352.45252,51374.77997,19875.86864,6957.533528,8784.074425,8825.889725,31066.99785
,,,,,,,,8272,8604.539389,9460.755886,18966.96256,51400.7481,19940.45927,6938.030901,8801.644073,8748.91545,31109.7536
,,,,,,,,8273,8517.29934,9405.841319,19566.2351,51314.59663,19827.3866,6913.968655,8739.864722,8638.044122,30843.07074
,,,,,,,,8274,8492.163575,9289.560472,19628.5758,51221.44976,19603.08294,6895.955835,8644.438991,8542.161423,30531.23416
,,,,,,,,8275,8352.029804,9122.690016,19514.59538,50974.19947,19200.77844,6842.428351,8489.32735,8366.933991,29966.22821
,,,,,,,,8276,8199.717073,8879.510499,19382.41476,50725.03176,18545.06613,6775.16695,8232.425834,8078.029856,29168.18281
,,,,,,,,8277,7960.07649,8479.389805,19156.15301,50347.53979,17596.92147,6676.18454,7867.800273,7773.295411,28196.19144
,,,,,,,,8278,7817.799175,8165.426278,18676.42417,50019.71081,16667.51273,6609.126062,7500.490167,7482.027585,27342.60235
,,,,,,,,8279,7681.612529,7933.150713,18192.97539,49794.81255,16038.37189,6576.392403,7179.093567,7346.380237,26754.85878
,,,,,,,,8280,7596.049202,7765.016351,17760.79663,49631.60958,15609.26165,6543.29029,6962.755797,7261.834027,26460.19802
,,,,,,,,8281,7652.325216,7618.102297,17457.78636,49547.46329,15284.88531,6534.724489,6836.796788,7248.255597,26314.49649
,,,,,,,,8282,7648.910564,7599.365414,17244.39784,49546.44246,15209.9128,6534.010754,6806.745667,7312.568128,26374.37338
,,,,,,,,8283,7709.115107,7670.540161,17068.14565,49676.06047,15353.50904,6551.248538,6901.839023,7460.886234,26608.76644
,,,,,,,,8284,7827.826857,7874.244852,17146.6568,49890.80526,15694.28535,6609.730603,7079.464485,7729.706282,27168.66053
,,,,,,,,8285,8008.247571,8096.298257,17275.8601,50181.87641,16182.7112,6692.885449,7322.795633,8036.74573,28223.69832
,,,,,,,,8286,8140.382177,8314.003541,17582.6644,50525.19441,16851.52999,6764.623122,7644.099966,8369.287121,28970.12159
,,,,,,,,8287,8316.623221,8424.542061,17700.13478,50769.90081,17559.41843,6809.228932,7991.534839,8583.802836,29533.51412
,,,,,,,,8288,8393.561112,8493.482607,17921.4344,50910.56543,17979.91125,6831.44602,8214.902052,8742.698535,29658.67237
,,,,,,,,8289,8460.393112,8542.749772,17917.76033,50940.74314,18377.00401,6837.109813,8414.518807,8818.128436,29638.98208
,,,,,,,,8290,8497.217189,8495.737878,17895.38687,50981.63338,18581.85902,6845.853771,8464.354334,8866.943475,29588.51443
,,,,,,,,8291,8484.429644,8451.235798,17917.638,50972.31498,18740.82216,6837.412341,8555.855742,8843.651438,29483.95124
,,,,,,,,8292,8490.437952,8444.842307,17910.61101,51038.97396,19065.61413,6822.416317,8689.518719,8837.565727,29294.65245
,,,,,,,,8293,8564.25256,8513.397001,17893.11346,51146.07794,19345.8072,6834.202491,8722.199656,8837.645195,29251.45372
,,,,,,,,8294,8684.764361,8746.898916,17859.84396,51440.18065,20343.10302,6892.460998,9031.453987,9136.328599,29838.18026
,,,,,,,,8295,8919.598107,9323.193889,18029.85482,51924.38068,21126.26744,6984.826975,9421.203928,9436.950434,31262.15378
,,,,,,,,8296,8965.556226,9473.560247,18729.21005,52045.67625,21309.33772,7010.202835,9534.042925,9397.477125,31830.14647
,,,,,,,,8297,9019.738679,9524.649141,19405.27184,52027.10067,21331.83088,6995.663151,9529.494673,9340.033836,31970.13267
,,,,,,,,8298,8947.965588,9461.741553,19557.19186,51980.83179,21061.13474,7000.47727,9461.113663,9207.212114,31811.88244
,,,,,,,,8299,8801.414311,9244.243332,19546.81639,51711.09822,20392.92531,6928.954821,9198.518046,8939.821291,31226.91724
,,,,,,,,8300,8517.979059,8935.486354,19426.57974,51334.49172,19402.85889,6837.653596,8785.035115,8534.543934,30165.91984
,,,,,,,,8301,8362.153582,8571.807744,19112.52018,50934.60798,18291.56174,6729.128172,8284.270358,8155.505499,29109.69898
,,,,,,,,8302,8134.301958,8319.918957,18722.04173,50699.28043,17451.97469,6659.641937,7939.19609,7928.305172,28433.39313
,,,,,,,,8303,8020.274186,8119.389929,18133.42708,50501.98661,16680.96931,6629.853626,7608.108453,7762.289923,28134.18476
,,,,,,,,8304,7995.88899,8048.416399,17714.12332,50468.23613,16241.98197,6599.833398,7395.709634,7651.735596,28097.55768
,,,,,,,,8305,8041.08183,8042.736028,17493.76511,50538.81362,16027.5715,6600.932812,7324.216972,7707.086833,28293.85869
,,,,,,,,8306,8152.58232,8238.155857,17361.43524,50840.40795,16181.76438,6652.166466,7536.151798,7867.371796,28962.25184
,,,,,,,,8307,8399.236093,8689.532834,17399.94576,51345.94799,16965.00928,6787.991904,8077.463387,8325.652419,30409.70631
,,,,,,,,8308,8810.458559,9360.073277,17601.753,52068.46062,18302.53455,7000.210348,8777.6927,9062.08443,32732.48644
,,,,,,,,8309,9015.241501,9819.609058,18388.78854,52311.93418,19048.98737,7157.325222,9106.508445,9436.726226,33904.39145
,,,,,,,,8310,8955.445783,9872.95338,19369.29076,52034.51805,18946.82727,7154.189701,8916.708859,9374.464412,33665.20459
,,,,,,,,8311,8938.215758,9821.177375,19781.91293,51510.27646,18464.87628,7147.734616,8630.328893,9342.419551,33058.91771
,,,,,,,,8312,8851.283581,9876.28836,19722.37413,51181.9097,18227.09957,7164.315679,8561.350014,9309.987658,32651.53162
,,,,,,,,8313,8759.572868,9881.440211,19726.46957,51004.53962,18458.75572,7112.921636,8366.46224,9248.742572,32125.10005
,,,,,,,,8314,8658.537452,9834.360037,19751.76127,50784.64733,18457.21688,7109.01498,8314.23796,9196.507254,31692.31203
,,,,,,,,8315,8637.948221,9859.458487,19657.08684,50673.77685,18754.64932,7139.193748,8219.609335,9203.626889,31316.25849
,,,,,,,,8316,8609.13675,9793.439498,19569.9719,50638.75508,18992.09469,7108.8211,8226.056457,9214.028476,30963.24067
,,,,,,,,8317,8700.478799,9783.811682,19542.29024,50819.25808,19623.76756,7121.92009,8473.857547,9304.458484,30868.74407
,,,,,,,,8318,8876.293561,9987.488082,19532.81353,51312.76642,20909.35006,7179.070815,8934.405202,9652.96348,31410.83286
,,,,,,,,8319,9302.354706,10459.85628,19645.756,52035.22643,22195.69783,7276.520496,9713.218828,9990.929657,33151.28026
,,,,,,,,8320,9383.420933,10601.15308,20368.99801,52351.44508,22616.68358,7300.239757,9933.292399,10009.09733,34104.55994
,,,,,,,,8321,9463.056434,10557.90379,21087.17456,52454.13427,22737.66878,7275.254188,10055.65309,9974.32443,34307.22524
,,,,,,,,8322,9415.792779,10430.11466,21088.9204,52421.5564,22513.8911,7259.18292,9957.135062,9814.034915,34284.84713
,,,,,,,,8323,9221.746647,10150.12495,20988.5003,52151.16575,21740.81385,7170.818716,9721.866644,9514.187978,33764.4508
,,,,,,,,8324,8981.423955,9721.418063,20753.01358,51707.97338,20405.52583,7056.39665,9164.271365,9080.324743,32582.07873
,,,,,,,,8325,8691.141454,9176.794077,20295.68338,51245.30853,18989.05413,6926.920944,8552.417465,8684.10449,31322.18385
,,,,,,,,8326,8487.567571,8802.495059,19545.50727,50967.08775,17800.75925,6842.420179,8082.23417,8396.900554,30316.83938
,,,,,,,,8327,8382.305036,8590.783054,18777.10887,50824.60189,17111.36872,6806.606573,7799.059351,8258.194796,30004.10851
,,,,,,,,8328,8349.757682,8474.012569,18280.13018,50797.16205,16720.71198,6768.402934,7647.111719,8217.908856,29988.93026
,,,,,,,,8329,8380.682489,8490.011303,17950.37226,50908.71597,16546.12905,6763.280539,7604.178523,8246.017658,30091.85771
,,,,,,,,8330,8434.038706,8610.730291,17760.1418,51201.19068,16796.67046,6788.159752,7793.824435,8445.795416,30720.3805
,,,,,,,,8331,8717.322079,8961.353776,17716.61612,51754.91896,17706.13243,6924.556953,8318.356188,8902.488431,32090.90988
,,,,,,,,8332,9167.020521,9546.457187,17929.07746,52533.2692,19170.30138,7118.721743,9090.49531,9624.454422,34317.83484
,,,,,,,,8333,9353.668296,10002.47013,18618.36542,52858.57743,19976.51293,7239.039281,9398.680063,9977.350436,35541.17971
,,,,,,,,8334,9319.757354,10073.41818,19561.19712,52554.87092,19745.46873,7227.979999,9209.460476,9880.684483,35322.68536
,,,,,,,,8335,9125.651515,10077.66471,20009.1163,52020.06191,19280.75458,7218.207268,8883.527515,9719.603318,34441.95322
,,,,,,,,8336,8964.275777,10032.84909,19970.24214,51598.82943,18920.53439,7224.603306,8639.46198,9606.203452,33451.60904
,,,,,,,,8337,8826.580873,9928.850929,19867.82328,51362.27218,18794.41605,7213.516315,8513.469116,9481.870571,32701.66251
,,,,,,,,8338,8822.734876,9860.524146,19803.53291,51168.26787,18637.13912,7145.553556,8378.444547,9349.964944,31955.18378
,,,,,,,,8339,8716.770768,9757.068369,19695.86492,51099.0647,18693.39226,7151.057603,8392.348639,9271.509616,31521.27167
,,,,,,,,8340,8619.695885,9622.598775,19575.90567,51019.28424,18987.96606,7103.084798,8410.21061,9224.120785,31052.9219
,,,,,,,,8341,8689.92693,9569.674669,19582.18603,51168.08739,19670.72414,7085.028498,8683.587272,9267.993571,30875.24602
,,,,,,,,8342,8888.485128,9722.041218,19546.08604,51704.54358,21097.63409,7127.283157,9212.037639,9643.023226,31491.58268
,,,,,,,,8343,9324.655723,10340.85412,19677.83983,52594.8558,22808.02352,7283.021518,9982.084712,10199.26605,33356.0186
,,,,,,,,8344,9490.383951,10647.53114,20408.15633,52968.68653,23329.5919,7314.636975,10248.20799,10281.43195,34303.98096
,,,,,,,,8345,9602.815825,10663.0756,21157.56692,53139.48916,23568.68383,7314.72716,10351.80354,10305.30609,34731.19239
,,,,,,,,8346,9589.606371,10557.31806,21182.98619,53227.29402,23445.7035,7287.292663,10374.4332,10246.14555,34839.50937
,,,,,,,,8347,9477.770363,10289.39536,21096.70312,53061.47343,22799.0279,7225.298905,10142.06568,9976.06271,34330.61234
,,,,,,,,8348,9239.118855,9860.359817,20818.52634,52651.62206,21529.09637,7096.058135,9630.010335,9565.766141,33327.46229
,,,,,,,,8349,9028.873132,9343.516561,20320.9063,52277.96855,20140.67657,6950.083116,9075.683006,9207.158297,32104.27507
,,,,,,,,8350,8921.912232,9001.28894,19573.33112,52067.76062,19040.08967,6898.110584,8655.219097,8938.214207,31263.80459
,,,,,,,,8351,8799.636724,8810.426295,18843.71265,51953.39174,18386.91224,6871.568783,8426.935321,8845.75306,30838.31668
,,,,,,,,8352,8767.166068,8705.189357,18280.73322,51969.70336,18029.65466,6865.524355,8338.076229,8786.450778,30764.42524
,,,,,,,,8353,8796.762809,8566.472613,17925.69254,52061.57387,17847.72608,6867.431173,8344.336225,8861.368968,30850.36957
,,,,,,,,8354,8929.724687,8686.759105,17701.26713,52335.7118,18085.43803,6905.993568,8612.262814,9030.457077,31430.14575
,,,,,,,,8355,9200.014809,8966.035975,17645.9319,52916.09712,18947.25405,7033.02204,9160.075678,9522.546841,32657.6823
,,,,,,,,8356,9637.63794,9563.620804,17847.09467,53685.32593,20421.13056,7211.012969,9944.256158,10272.72143,34716.03491
,,,,,,,,8357,9820.374176,9981.219705,18399.12685,53933.19142,21130.06501,7317.318317,10222.00831,10575.22768,35678.90439
,,,,,,,,8358,9672.467521,9970.28215,19350.21152,53538.88636,20704.89794,7307.576846,9937.038772,10423.53474,35365.57499
,,,,,,,,8359,9502.441258,9916.420828,19816.27544,52787.64176,19941.46642,7279.850942,9377.20309,10066.03699,34554.57485
,,,,,,,,8360,9248.314829,9856.125849,19855.18026,52207.6476,19315.36862,7252.753063,9040.364206,9799.737601,33550.46844
,,,,,,,,8361,9066.002551,9691.034278,19794.15698,51751.29795,19107.24836,7196.097558,8877.357211,9584.895992,32392.78758
,,,,,,,,8362,8840.743292,9531.744229,19723.56271,51394.52545,18969.49767,7137.002012,8604.051281,9396.836665,31442.11017
,,,,,,,,8363,8720.819553,9464.582877,19553.42665,51189.4172,19078.08291,7141.982314,8423.56096,9307.558974,30957.62184
,,,,,,,,8364,8602.721665,9325.785464,19431.93263,51121.13321,19118.50387,7063.644727,8398.509409,9146.991969,30428.36816
,,,,,,,,8365,8609.224907,9247.701326,19450.61269,51200.36782,19556.43057,7058.184102,8636.329232,9169.429696,30219.42533
,,,,,,,,8366,8838.617654,9463.803892,19465.77151,51663.60049,20850.09046,7099.435732,9171.48515,9471.221636,30716.3475
,,,,,,,,8367,9276.465892,10078.97107,19581.89769,52483.4933,22476.21871,7260.045191,9908.278963,10005.06512,32428.8351
,,,,,,,,8368,9386.849685,10268.29493,20289.54984,52769.65808,22970.63928,7269.083576,10126.06993,10060.72998,33305.69524
,,,,,,,,8369,9468.038499,10354.41342,20891.79907,52882.07049,23149.16633,7247.312506,10220.28062,10074.26436,33499.2566
,,,,,,,,8370,9512.764218,10182.3125,20866.94005,52889.15819,23072.15281,7266.287717,10138.27067,10000.42247,33531.04472
,,,,,,,,8371,9350.507712,10056.81154,20693.81668,52703.10817,22410.8057,7191.702729,9918.954038,9749.325751,32997.04766
,,,,,,,,8372,9097.965196,9606.761822,20449.9039,52242.0693,21170.08253,7079.281388,9414.210686,9330.056981,31912.50984
,,,,,,,,8373,8767.623536,9059.734339,19955.62132,51751.85956,19749.92953,6915.948078,8875.975586,8915.819604,30538.13763
,,,,,,,,8374,8605.180954,8742.226632,19093.82023,51426.13779,18645.73667,6868.511412,8429.822112,8693.231569,29567.71132
,,,,,,,,8375,8522.686882,8513.094751,18367.99404,51166.19332,17930.24178,6803.700631,8172.098841,8574.722707,29074.31801
,,,,,,,,8376,8508.116459,8382.759702,17783.52688,51018.56651,17514.6654,6775.125371,8062.979919,8532.088884,28686.62752
,,,,,,,,8377,8563.430859,8330.324978,17392.26299,50965.89291,17313.01093,6764.028365,8080.606431,8506.457981,28653.85451
,,,,,,,,8378,8712.24234,8454.82021,17139.36374,51052.80673,17519.90413,6797.521368,8275.881797,8744.327926,29050.23988
,,,,,,,,8379,8938.46004,8708.976106,17009.92673,51371.7481,18301.86165,6943.459803,8748.102407,9169.180962,30063.07049
,,,,,,,,8380,9236.067854,9316.909404,17238.5285,51871.38845,19673.28332,7128.118037,9401.787735,9930.509414,31928.43282
,,,,,,,,8381,9470.662452,9810.332303,17797.49523,52123.89253,20460.74558,7236.480131,9627.95921,10249.3054,33092.66327
,,,,,,,,8382,9451.401413,9788.604255,18728.92249,52005.43202,20377.64367,7226.032627,9512.621975,10154.38477,33064.06671
,,,,,,,,8383,9342.085134,9782.720469,19303.84475,51902.02029,20059.52134,7212.638138,9370.841343,9970.03161,32944.07426
,,,,,,,,8384,9266.892417,9828.686163,19439.50466,51829.81529,19912.98418,7199.627143,9280.297638,9872.185762,32736.58967
,,,,,,,,8385,9125.051039,9782.209982,19511.27002,51791.17927,19922.66332,7193.348117,9287.162782,9779.321695,32526.91822
,,,,,,,,8386,9015.502274,9678.192744,19562.75689,51696.39313,19915.54367,7151.751357,9270.297449,9667.108632,32329.58781
,,,,,,,,8387,8975.454654,9603.648474,19553.05101,51708.03741,20014.13506,7147.527435,9282.035664,9662.362295,32345.84627
,,,,,,,,8388,8965.571153,9582.853907,19518.41202,51740.37154,20179.64865,7112.871456,9290.164418,9639.795293,32267.26469
,,,,,,,,8389,9016.252578,9581.550212,19573.35763,51808.05453,20555.00172,7086.821148,9463.553314,9650.712714,32260.84138
,,,,,,,,8390,9191.891341,9709.498831,19588.06625,52101.0357,21556.8614,7143.572617,9858.769038,9895.05518,32746.0125
,,,,,,,,8391,9398.380756,10078.73291,19758.84947,52405.07302,22437.41392,7241.799468,10246.78208,10149.76122,33784.5648
,,,,,,,,8392,9480.722572,10110.34526,20366.45509,52473.56894,22647.62759,7224.975146,10269.92876,10081.37549,33894.29364
,,,,,,,,8393,9366.239196,10098.73677,20749.16101,52366.75498,22605.57991,7212.541682,10192.55012,10004.16503,33602.17746
,,,,,,,,8394,9283.69419,10013.14841,20727.76005,52144.92582,22200.66796,7186.312066,9957.850029,9784.150875,33341.19608
,,,,,,,,8395,9114.199925,9806.60206,20598.13878,51748.42178,21369.6279,7116.066429,9541.11588,9443.384092,32551.44712
,,,,,,,,8396,8811.954632,9394.239524,20424.99308,51156.98182,20016.49184,6979.915599,8837.008913,8906.586102,31134.09891
,,,,,,,,8397,8399.325343,8910.135461,19958.14582,50492.12684,18466.8878,6851.748811,8141.506613,8436.268692,29608.49056
,,,,,,,,8398,8150.429284,8483.67589,19203.79167,50014.71641,17164.54137,6760.508715,7511.962287,8025.013219,28545.24339
,,,,,,,,8399,8035.927606,8270.440622,18485.61909,49634.78132,16203.74422,6684.413844,7115.926649,7758.024822,27974.42446
,,,,,,,,8400,7824.113111,8121.952168,17939.35828,49383.08745,15612.34599,6645.212511,6841.467967,7537.65359,27527.13707
,,,,,,,,8401,7762.7135,8059.998719,17564.88021,49319.08767,15283.44889,6635.151436,6695.334212,7490.885126,27404.64773
,,,,,,,,8402,7791.68739,8066.101477,17374.35881,49378.86992,15289.91513,6649.286311,6732.959361,7529.742213,27713.00995
,,,,,,,,8403,7991.146776,8325.293952,17299.11482,49688.43654,15793.83612,6737.51939,7085.443978,7837.078307,28709.64887
,,,,,,,,8404,8293.647848,8858.713126,17528.38592,50171.17823,16926.67585,6909.394324,7647.627212,8429.628328,30362.59029
,,,,,,,,8405,8509.111027,9403.931719,18080.04983,50507.21145,17912.78514,7016.330123,7993.312165,8738.350892,31626.52974
,,,,,,,,8406,8563.144711,9528.715061,19003.69919,50601.4079,18237.08606,7036.427022,8093.935082,8788.056478,31893.62465
,,,,,,,,8407,8515.822886,9623.426629,19637.5799,50558.18208,18405.25504,7014.662389,8085.600664,8728.493405,31996.55234
,,,,,,,,8408,8480.887125,9690.108315,19832.18261,50488.00669,18580.58157,7021.165132,8055.687799,8679.274052,32285.75306
,,,,,,,,8409,8471.849947,9671.3538,19947.22266,50421.30036,18547.91305,7022.238104,7978.791463,8578.441727,32271.59965
,,,,,,,,8410,8407.460277,9589.418632,20051.33647,50378.1914,18324.44806,6965.077482,7832.028303,8457.892072,32244.79459
