Time,Month,Day,Hour,APS,ATSI,COMED,DOM,AE,PS,PECO,JCPL,DPL,RECO,PENLC,BGE,PEPCO,METED,PL,AEP,DAY,DLCO,DEOK,EKPC,OVEC
34,1,2,11,7862.100645,9538.201662,12711.57546,16574.3189,1802.687345,6698.118725,5526.821069,4052.461635,2669.212782,263.3576269,2668.255053,5551.248725,5058.597472,2677.346383,6544.481814,19109.58724,2801.473511,2384.015609,4554.053003,1848.317381,76.00861619
35,1,2,12,7850.123949,9467.074745,12519.3115,16442.53789,1823.632696,6775.943895,5591.036979,4099.547022,2700.226257,266.4175685,2625.817084,5590.458548,5094.327579,2657.900676,6496.948899,18835.01708,2761.221411,2349.761623,4488.619509,1821.760407,74.91651004
36,1,2,13,7855.03493,9440.775614,12417.29468,16521.96729,1866.605551,6935.615113,5722.786547,4196.150488,2763.855534,272.6955451,2616.545849,5655.236122,5153.356401,2666.510231,6517.994019,18715.90399,2743.759382,2334.901676,4460.233375,1810.239552,74.44273628
37,1,2,14,8103.39147,9573.793632,12266.09355,17140.72822,1966.048007,7305.106459,6027.665072,4419.698258,2911.098524,287.2232608,2686.418343,5950.321552,5422.254172,2763.907733,6756.071612,19013.69793,2787.416099,2372.052944,4531.201386,1839.042776,75.62721531
38,1,2,15,8393.840915,10074.93145,12378.91182,18009.61541,2090.108147,7766.068006,6408.018436,4698.586863,3094.792558,305.3474153,2795.407233,6338.193699,5775.704208,2894.815268,7076.060831,20037.37964,2937.488267,2499.762305,4775.157506,1938.055312,79.69892179
39,1,2,16,8472.865058,10275.13013,12873.43158,18358.05641,2121.130946,7881.337242,6503.130582,4768.326468,3140.727564,309.8795883,2760.174461,6469.506766,5895.363763,2895.272253,7077.177883,20835.97403,3054.56254,2599.390908,4965.472509,2015.296953,82.8753407
40,1,2,17,8438.002488,10253.8931,13680.67818,18458.89329,2114.764233,7857.680893,6483.61101,4754.014024,3131.300464,308.9494644,2736.013512,6474.805283,5900.192057,2869.472099,7014.112213,20966.55164,3073.705273,2615.681112,4996.590783,2027.92668,83.39471475
41,1,2,18,8406.445179,10183.9684,13770.46801,18504.17504,2098.372293,7796.774515,6433.355308,4717.164758,3107.029159,306.5547384,2729.83876,6453.762427,5881.01667,2845.994216,6956.723083,21101.32431,3093.463002,2632.494669,5028.708791,2040.962161,83.93077468
42,1,2,19,8276.097924,9984.367327,13741.307,18408.01949,2053.667925,7630.669635,6296.29713,4616.668831,3040.836055,300.0238021,2647.006434,6358.037196,5793.786673,2784.552294,6806.534993,20937.61692,3069.463431,2612.071363,4989.695279,2025.128057,83.27962656
43,1,2,20,8179.126399,9772.07127,13603.47065,18183.52224,1993.829218,7408.331155,6112.838902,4482.150737,2952.233757,291.2818647,2546.356932,6176.820665,5628.652389,2703.112941,6607.465358,20579.55712,3016.971713,2567.401629,4904.365162,1990.495799,81.85543932
44,1,2,21,7956.581943,9402.656847,13369.93461,18033.28478,1915.686304,7117.981019,5873.262191,4306.484579,2836.528688,279.8658349,2474.976526,6014.800564,5481.010927,2608.579976,6376.389816,20158.77616,2955.285048,2514.907122,4804.08781,1949.797025,80.18177792
45,1,2,22,7868.337951,9117.211389,12877.8567,17991.689,1851.852175,6880.797031,5677.554484,4162.984732,2742.010427,270.5401997,2398.617788,5864.878625,5344.393965,2543.370423,6216.992162,19881.26684,2914.602065,2480.28646,4737.953877,1922.95577,79.07798121
46,1,2,23,7780.091669,8958.20295,12364.02827,18029.45828,1795.143882,6670.090009,5503.693724,4035.503844,2658.043286,262.2555897,2367.951545,5764.50911,5252.931845,2509.326944,6133.776583,19636.65326,2878.741611,2449.769705,4679.65941,1899.296257,78.10502772
47,1,2,24,7788.562696,8836.065597,11912.15158,18068.37393,1761.345567,6544.507986,5400.072185,3959.524849,2607.998616,257.317937,2352.445143,5712.846539,5205.854122,2497.899852,6105.844301,19708.02473,2889.204698,2458.673649,4696.668121,1906.199448,78.3889086
48,1,3,1,7769.872804,8757.273489,11601.03382,18133.37398,1741.981528,6472.558387,5340.704387,3915.994269,2579.326567,254.489012,2337.028859,5696.180358,5190.666998,2495.575155,6100.161832,19700.87872,2888.157091,2457.782149,4694.965139,1905.508272,78.36048528
49,1,3,2,7820.297713,8749.413788,11293.89069,18278.2475,1733.63205,6441.534816,5315.105898,3897.224547,2566.963617,253.2692227,2326.80501,5740.377135,5230.941487,2514.021434,6145.251753,19776.08816,2899.182826,2467.164899,4712.888486,1912.782679,78.65963173
50,1,3,3,7873.677046,8838.166548,11162.51424,18483.27804,1746.644051,6489.882595,5354.999117,3926.475673,2586.230296,255.1701678,2390.892662,5831.012504,5313.533327,2564.260403,6268.055443,19966.33727,2927.073426,2490.899418,4758.227223,1931.183952,79.4163499
51,1,3,4,8017.143304,8923.965561,11077.24762,18688.31416,1773.470988,6589.561559,5437.247256,3986.782932,2625.952549,259.0893601,2450.973529,5954.974593,5426.494274,2624.284533,6414.777897,20270.09592,2971.604572,2528.794813,4830.616699,1960.564095,80.62455364
52,1,3,5,8191.235318,9126.816712,11154.49055,18869.09125,1799.219428,6685.233228,5516.188854,4044.665717,2664.077887,262.850993,2538.160058,6052.883944,5515.714559,2709.310698,6622.615103,20600.23707,3020.003403,2569.981556,4909.293452,1992.496005,81.93769408
53,1,3,6,8248.051213,9208.646772,11243.54318,18754.3525,1807.929373,6717.596159,5542.89249,4064.245772,2676.974575,264.1234435,2571.466915,6032.997729,5497.593167,2732.576734,6679.486394,20692.2722,3033.495791,2581.463394,4931.226571,2001.397826,82.30376493
54,1,3,7,7982.426462,9387.823567,11332.23588,18201.96454,1797.122199,6677.440702,5509.759004,4039.951123,2660.972551,262.5446053,2583.2306,5790.297838,5276.431926,2689.797546,6574.917326,20400.15238,2990.670904,2545.020001,4861.610776,1973.143415,81.1418548
55,1,3,8,7727.416423,9369.216994,11566.15065,17475.04389,1769.553747,6575.006544,5425.237471,3977.976931,2620.152348,258.5170839,2596.78855,5589.92993,5093.845873,2638.888161,6450.474875,19734.77297,2893.126002,2462.010625,4703.042562,1908.786591,78.49530007
56,1,3,9,7525.625435,9340.327159,11727.27079,16984.80449,1757.054974,6528.565732,5386.917747,3949.879547,2601.645598,256.6911171,2573.717484,5424.285546,4942.90177,2595.064369,6343.352385,19025.91224,2789.206721,2373.576739,4534.112207,1840.224168,75.67579786
57,1,3,10,7355.676465,9324.537864,11934.84708,16552.85679,1736.375139,6451.727118,5323.515875,3903.391041,2571.025268,253.6699651,2536.368293,5280.249099,4811.647985,2534.598316,6195.549701,18344.11293,2689.254657,2288.5189,4371.630928,1774.279179,72.96393281
58,1,3,11,7184.914435,9294.563461,12005.38047,16211.75867,1720.633753,6393.237959,5275.254694,3868.004228,2547.717229,251.3702796,2534.239372,5239.269035,4774.304739,2465.982617,6027.826094,17805.35578,2610.272633,2221.306279,4243.238379,1722.169514,70.82101969
59,1,3,12,7125.951644,9213.598687,12000.29611,16039.22607,1742.659794,6475.078573,5342.783869,3917.519019,2580.330866,254.588101,2508.933835,5304.691842,4833.921531,2445.297265,5977.263002,17392.55122,2549.75531,2169.806866,4144.861902,1682.242233,69.17908449
60,1,3,13,7133.9967,9183.515692,12017.4253,16021.88689,1797.340233,6678.250836,5510.427471,4040.441266,2661.295391,262.5764583,2527.408656,5337.11556,4863.467774,2476.469954,6053.461247,17238.13409,2527.117694,2150.542564,4108.062373,1667.3067,68.56488847
61,1,3,14,7334.321646,9331.194756,12038.89202,16497.80303,1899.114058,7056.404687,5822.453691,4269.22998,2811.990405,277.4447676,2593.726972,5596.616854,5099.939359,2583.745682,6315.685088,17526.96156,2569.459922,2186.575221,4176.893562,1695.242669,69.71370325
62,1,3,15,7694.29556,9765.212801,12105.92124,17398.63188,2028.690435,7537.86253,6219.719171,4560.51915,3003.852252,296.3747986,2709.146637,5966.024395,5436.56345,2715.285241,6637.219222,18344.17335,2689.263514,2288.526438,4371.645326,1774.285023,72.96417311
63,1,3,16,7781.917821,9838.219515,12568.6656,17784.15977,2057.491583,7644.876931,6308.020002,4625.264457,3046.49769,300.5824067,2708.885651,6106.230514,5564.326834,2718.162291,6644.251857,18784.13626,2753.762261,2343.413989,4476.493975,1816.839113,74.71413095
64,1,3,17,7738.985129,9748.420422,13031.48888,17866.78531,2055.491743,7637.446266,6301.888735,4620.768794,3043.536556,300.2902467,2646.291217,6114.756448,5572.096124,2687.414797,6569.092955,18708.97896,2742.74417,2334.037744,4458.583054,1809.569749,74.4151919
65,1,3,18,7617.722398,9565.864787,12998.99779,17844.06149,2032.219211,7550.974153,6230.537969,4568.451877,3009.077258,296.8903233,2595.607001,6110.520591,5568.236183,2643.894748,6462.712934,18409.74822,2698.876817,2296.707227,4387.272635,1780.627555,73.22499797
66,1,3,19,7468.886362,9163.416372,12815.55673,17563.3302,1971.386577,7324.942611,6044.032483,4431.699426,2919.003267,288.0031815,2523.406083,5940.995627,5413.755886,2556.832669,6249.899156,17944.65525,2630.693993,2238.684577,4276.43518,1735.642836,71.37508502
67,1,3,20,7179.202337,8867.28085,12590.70146,17168.3754,1883.288261,6997.601886,5773.933715,4233.65341,2788.557379,275.1327503,2417.926387,5687.399828,5182.665705,2433.101423,5947.451595,17273.90694,2532.362009,2155.005405,4116.587491,1670.766722,68.70717543
68,1,3,21,7004.577255,8485.606972,12232.88571,16851.89537,1795.656749,6671.995634,5505.266113,4036.656775,2658.802681,262.3305153,2342.10526,5432.60818,4950.485803,2331.339526,5698.705712,16666.82455,2443.363476,2079.268872,3971.912185,1612.048503,66.29249784
69,1,3,22,6866.151717,8174.074686,11789.59894,16681.6517,1744.318702,6481.24246,5347.869879,3921.248263,2582.787186,254.8304537,2276.884571,5274.462531,4806.374952,2282.446988,5579.193226,16249.2758,2382.150653,2027.177597,3872.405108,1571.662355,64.63169257
70,1,3,23,6763.131958,8055.109279,11171.91569,16527.66026,1673.40645,6217.758788,5130.461504,3761.836715,2477.788453,244.4707635,2251.959356,5141.729261,4685.421232,2249.497467,5498.651707,16038.6605,2351.274362,2000.902296,3822.212855,1551.291223,63.79396765
71,1,3,24,6738.110582,7899.285539,10748.3142,16438.58973,1636.580246,6080.926247,5017.556821,3679.050989,2423.26043,239.0907614,2241.697399,5065.805842,4616.235714,2247.646416,5494.127015,15916.14923,2333.314159,1985.618409,3793.016892,1539.441689,63.30667759
72,1,4,1,6665.141859,7855.3607,10399.89319,16437.71513,1616.332702,6005.693872,4955.480305,3633.534281,2393.280189,236.1327637,2215.899065,5031.764045,4585.214992,2264.313031,5534.866743,15950.3125,2338.322508,1989.880446,3801.158425,1542.746028,63.4425624
73,1,4,2,6734.836116,7985.49267,10135.6834,16619.70548,1626.679826,6044.139951,4987.203332,3656.794732,2408.601023,237.6443923,2249.596586,5101.328157,4648.605566,2302.232547,5627.556872,16163.18873,2369.530254,2016.43781,3851.889487,1563.335842,64.28928022
74,1,4,3,6949.663933,8261.124761,10114.33596,16965.82629,1687.254227,6269.211998,5172.917109,3792.966674,2498.292653,246.4938085,2371.64014,5305.736881,4834.873827,2425.033507,5927.730452,16730.78745,2452.740463,2087.248559,3987.155341,1618.235122,66.54691103
75,1,4,4,7290.610301,8722.755297,10266.51031,17357.70823,1798.950811,6684.23515,5515.36531,4044.061865,2663.680151,262.8117504,2558.01633,5661.103651,5158.703209,2618.448713,6400.51287,17672.99304,2590.868199,2204.793372,4211.694687,1709.367125,70.29454526
76,1,4,5,7500.858903,9161.657013,10852.1657,17626.16859,1860.56011,6913.152493,5704.251958,4182.560268,2754.904139,271.8123565,2647.383984,5759.605851,5248.463731,2718.380269,6644.784682,18283.68264,2680.395551,2280.979922,4357.229636,1768.434241,72.72357059
77,1,4,6,7452.485361,9224.188542,11790.60853,17336.32391,1841.500018,6842.332249,5645.816025,4139.712966,2726.68214,269.0278356,2646.892977,5645.904513,5144.852935,2699.357451,6598.285473,18435.53351,2702.656951,2299.92407,4393.417591,1783.12156,73.32755926
78,1,4,7,7447.09652,9320.571984,12279.32299,16705.84505,1814.741045,6742.90581,5563.776252,4079.558489,2687.060519,265.1185721,2651.035511,5504.120915,5015.652067,2682.269778,6556.516515,18491.06883,2710.798453,2306.852376,4406.652351,1788.493047,73.54845168
79,1,4,8,7423.943815,9404.124828,12298.11005,16105.96992,1790.985579,6654.639297,5490.944873,4026.155933,2651.886149,261.6480963,2649.753211,5241.005736,4775.887314,2686.087497,6565.848516,18551.57814,2719.669143,2314.401212,4421.072474,1794.345628,73.7891282
80,1,4,9,7392.273805,9465.787915,12327.37778,15616.93622,1780.0885,6614.149784,5457.535747,4001.659174,2635.751002,260.0561236,2632.351043,5073.262587,4623.030703,2662.013018,6507.001072,18450.58871,2704.864051,2301.802281,4397.005434,1784.577729,73.38744152
81,1,4,10,7335.477121,9461.767777,12292.67987,15226.55728,1754.708682,6519.847779,5379.7243,3944.605056,2598.171478,256.3483434,2620.328557,5023.750671,4577.912772,2642.499199,6459.301665,18327.97832,2686.889316,2286.506028,4367.785849,1772.718608,72.89975721
82,1,4,11,7232.77061,9481.202815,12201.77837,15007.08721,1736.096396,6450.691415,5322.661285,3902.764425,2570.612538,253.6292432,2604.505764,5116.692839,4662.606692,2638.266817,6448.956067,18181.97187,2665.484709,2268.291,4332.99069,1758.596572,72.31901475
83,1,4,12,7209.534595,9402.905318,12140.79507,14903.67988,1756.893227,6527.96474,5386.421851,3949.515938,2601.406102,256.6674872,2567.867734,5112.773377,4659.035068,2618.566704,6400.801286,17941.83397,2630.280393,2238.332609,4275.762834,1735.369957,71.36386335
84,1,4,13,7181.775343,9347.432915,12135.70872,15062.35655,1794.960234,6669.407643,5503.130684,4035.091003,2657.771362,262.2287603,2522.666484,5196.01503,4734.889355,2593.460844,6339.432744,17807.0637,2610.523014,2221.51935,4243.645397,1722.334707,70.82781294
85,1,4,14,7216.978975,9377.052497,12078.27936,15377.94038,1877.869582,6977.46808,5757.320701,4221.472157,2780.53402,274.3411263,2532.727254,5375.924667,4898.832726,2642.570146,6459.475087,17929.1847,2628.426004,2236.75455,4272.748355,1734.146494,71.31355072
86,1,4,15,7433.392153,9657.043766,12130.88512,15900.39927,1994.384432,7410.394124,6114.541121,4483.398865,2953.055855,291.3629768,2610.803692,5656.698664,5154.689148,2734.211324,6683.481972,18419.10851,2700.24904,2297.87497,4389.503309,1781.532901,73.26222863
87,1,4,16,7421.059398,9823.151927,12669.33577,16037.50013,2017.37229,7495.808492,6185.019108,4535.07583,2987.093639,294.7213116,2649.451919,5663.267817,5160.675315,2696.277631,6590.757189,18637.51363,2732.267323,2325.12209,4441.551974,1802.65748,74.13093767
88,1,4,17,7333.915618,9723.188487,13492.10331,15966.08162,2006.703184,7456.166045,6152.308922,4511.091559,2971.29605,293.162644,2610.681799,5602.156894,5104.987743,2652.453677,6483.634303,18382.01952,2694.811779,2293.247935,4380.664541,1777.94558,73.11470674
89,1,4,18,7214.597306,9541.009646,13525.28391,15702.70514,1967.208708,7309.419195,6031.223641,4422.307528,2912.817157,287.3928296,2572.684362,5452.124766,4968.27037,2567.05067,6274.875948,18060.444,2647.668672,2253.129797,4304.029083,1746.842155,71.83563618
90,1,4,19,6910.823033,9229.236233,13445.85622,15272.10196,1884.607454,7002.503518,5777.978201,4236.61897,2790.510689,275.3254734,2481.535149,5219.412161,4756.210083,2449.930996,5988.589654,17488.9753,2563.891121,2181.836247,4167.840963,1691.568562,69.56261244
91,1,4,20,6619.586562,8752.158371,13201.40299,14748.14214,1765.140794,6558.609644,5411.707891,3968.056562,2613.618153,257.8723881,2348.378293,4876.41204,4443.649859,2310.06312,5646.697854,16643.65879,2439.967365,2076.378828,3966.391494,1609.807864,66.20035572
92,1,4,21,6342.142303,8364.341849,12679.013,14234.26494,1638.570298,6088.320542,5023.658079,3683.524648,2426.207071,239.3814913,2240.385928,4558.04053,4153.532555,2205.744181,5391.701562,15785.47099,2314.156674,1969.315651,3761.874637,1526.802229,62.78690329
93,1,4,22,6100.696332,8018.960054,11918.03181,13887.05318,1544.161262,5737.53152,4734.211409,3471.292062,2286.416992,225.5891165,2187.335672,4273.12007,3893.897653,2136.723823,5222.988811,15243.27126,2234.669966,1901.673551,3632.661679,1474.35959,60.63029727
94,1,4,23,6021.406573,7837.695203,11195.36631,13694.05796,1483.055933,5510.486743,4546.869872,3333.926589,2195.939226,216.6621362,2129.80842,4127.917536,3761.581267,2087.684414,5103.117312,14928.3596,2188.503785,1862.386763,3557.614303,1443.900707,59.37773231
95,1,4,24,5963.24167,7761.190677,10681.75186,13629.65304,1444.012359,5365.415277,4427.167002,3246.156191,2138.127977,210.9581948,2105.244391,4082.256641,3719.972595,2078.469525,5080.592519,14720.10843,2157.974076,1836.406399,3507.985451,1423.758238,58.54941074
96,1,5,1,6001.668235,7706.478203,10332.03914,13663.71876,1428.623962,5308.237691,4379.988041,3211.562899,2115.342602,208.710078,2106.230876,4109.593507,3744.883422,2082.865544,5091.33811,14669.55209,2150.562494,1830.099244,3495.937244,1418.868328,58.34832225
97,1,5,2,6041.664671,7836.04812,10116.58575,13911.82628,1441.315462,5355.394606,4418.898643,3240.093535,2134.134721,210.5642006,2134.846555,4227.118452,3851.978495,2135.830257,5220.804585,14930.4617,2188.811954,1862.64901,3558.11526,1444.104026,59.38609343
98,1,5,3,6310.853588,8154.916483,10092.47904,14395.38302,1505.938411,5595.509559,4617.024778,3385.36666,2229.820977,220.0050759,2238.471878,4477.945871,4080.545978,2258.681121,5521.10015,15676.18208,2298.134874,1955.681319,3735.829727,1516.231588,62.35220532
99,1,5,4,6622.3734,8739.915104,10312.23676,14856.36988,1611.361079,5987.22116,4940.23791,3622.358015,2385.918779,235.4064509,2422.358277,4825.405373,4397.169831,2455.872021,6003.111842,16848.9945,2470.069667,2101.995474,4015.325556,1629.668343,67.01708102
100,1,5,5,6871.238454,9195.050666,10894.7692,15341.48642,1678.897934,6238.163107,5147.297727,3774.181632,2485.919612,245.2730236,2508.641257,4994.424064,4551.188785,2543.718613,6217.843274,17545.65883,2572.20095,2188.907799,4181.349356,1697.051107,69.78807189
101,1,5,6,6795.040108,9155.197793,11861.91697,15137.41625,1673.187305,6216.944526,5129.789632,3761.344074,2477.463968,244.4387483,2469.901722,4955.402794,4515.630498,2515.834565,6149.683755,17351.24005,2543.699076,2164.653094,4135.016936,1678.246535,69.01476883
102,1,5,7,6661.615996,9130.325142,12360.0463,14530.50123,1615.726263,6003.440566,4953.621034,3632.170997,2392.382242,236.0441679,2496.808951,4676.382391,4261.372046,2432.523074,5946.037882,17141.85677,2513.003398,2138.531492,4085.118287,1657.994566,68.18194426
103,1,5,8,6566.220525,9220.363521,12374.21247,14047.07869,1565.055991,5815.168599,4798.272119,3518.263652,2317.355513,228.6416627,2489.594722,4521.251134,4120.008072,2354.851873,5756.179085,16994.39189,2491.384985,2120.134518,4049.975567,1643.731469,67.59540091
104,1,5,9,6482.275569,9209.515874,12432.02494,13763.95799,1532.549069,5694.384911,4698.609832,3445.187721,2269.222988,223.8926717,2462.360547,4441.358245,4047.205359,2285.05886,5585.577661,16711.01028,2449.841122,2084.78126,3982.442195,1616.322234,66.4682471
105,1,5,10,6341.287561,9087.129936,12437.59109,13533.31584,1506.752843,5598.535688,4619.521729,3387.197513,2231.026894,220.1240577,2422.914789,4349.536816,3963.532716,2241.131076,5478.200975,16423.45044,2407.684729,2048.906746,3913.913098,1588.508874,65.32447433
106,1,5,11,6246.959573,9088.693549,12325.62998,13306.20853,1503.542168,5586.606007,4609.678187,3379.979878,2226.272895,219.6550048,2400.995565,4225.714782,3850.699396,2216.849125,5418.846388,16119.98102,2363.195985,2011.047434,3841.592551,1559.156706,64.11742103
107,1,5,12,6124.049161,8941.182387,12216.0919,13122.52949,1511.734288,5617.044892,4634.794235,3398.395857,2238.402847,220.8518053,2365.81673,4179.031088,3808.158694,2166.863664,5296.662371,15740.14867,2307.512403,1963.661468,3751.073764,1522.418564,62.60663322
108,1,5,13,6096.487706,8927.89169,12192.03403,13211.18793,1555.036615,5777.940305,4767.553924,3495.739979,2302.519968,227.1779151,2334.168837,4251.993102,3874.64562,2162.554012,5286.127895,15500.70644,2272.410071,1933.789864,3694.011692,1499.259234,61.65424881
109,1,5,14,6260.29578,8987.183935,12175.48099,13535.2205,1644.882544,6111.774514,5043.010663,3697.71465,2435.553522,240.3036581,2344.536384,4464.495167,4068.288971,2232.565636,5457.263689,15730.81067,2306.143449,1962.496507,3748.848402,1521.515374,62.56949122
110,1,5,15,6652.035497,9371.322932,12287.41163,14307.21658,1790.007485,6651.00506,5487.946154,4023.957166,2650.437899,261.5052048,2495.862479,4847.424269,4417.234638,2387.469851,5835.910183,16580.77119,2430.748017,2068.533289,3951.404596,1603.72525,65.95021954
111,1,5,16,6844.304865,9655.949315,12847.9374,14821.78855,1844.486761,6853.42988,5654.973017,4146.427198,2731.104566,269.464174,2540.665826,5046.35875,4598.514474,2417.409821,5909.09518,17296.47386,2535.670329,2157.82074,4121.965469,1672.94944,68.79693564
112,1,5,17,6906.43492,9614.667213,13482.57889,15030.22048,1865.888685,6932.951504,5720.588722,4194.538965,2762.794081,272.590817,2528.875262,5135.474938,4679.721955,2411.944401,5895.735555,17354.50542,2544.17778,2165.060464,4135.795114,1678.562368,69.02775687
113,1,5,18,6863.733515,9526.897317,13487.40256,15059.42481,1853.149852,6885.618719,5681.533005,4165.901925,2743.931878,270.7297795,2518.035223,5106.856491,4653.643281,2382.11183,5822.813085,17282.93532,2533.685574,2156.13174,4118.739067,1671.639965,68.74308594
114,1,5,19,6729.124199,9290.307731,13348.69971,14832.5626,1799.846401,6687.562827,5518.111077,4046.075159,2665.006237,262.9425885,2429.971572,4979.03924,4537.169303,2314.159816,5656.711783,16867.58975,2472.795738,2104.315324,4019.757036,1631.466913,67.09104385
115,1,5,20,6477.915401,8841.845107,13088.46512,14490.93983,1698.534623,6311.125774,5207.501438,3818.325133,2514.99537,248.1417805,2300.003428,4727.957527,4308.370094,2200.831481,5379.693002,16170.87001,2370.656332,2017.396087,3853.720032,1564.078791,64.3198326
116,1,5,21,6301.350083,8448.717647,12584.21711,14240.88405,1591.837238,5914.677797,4880.380179,3578.468199,2357.010113,232.5541801,2219.602396,4463.851383,4067.702321,2115.241851,5170.478469,15436.15542,2262.946865,1925.736805,3678.628381,1493.015731,61.39749637
117,1,5,22,6189.576659,8184.25835,11827.70858,14034.64383,1509.711438,5609.528729,4628.592421,3393.848467,2235.407642,220.5562837,2257.200993,4251.646103,3874.329415,2060.519778,5036.716316,14764.25548,2164.446051,1841.913961,3518.506242,1428.028228,58.72500614
118,1,5,23,6132.059113,8000.00699,11124.51544,13973.21207,1459.129022,5421.5832,4473.51286,3280.138621,2160.510998,213.1666135,2243.997359,4130.140084,3763.606572,2041.721296,4990.765474,14501.10331,2125.867834,1809.084426,3455.7938,1402.575627,57.67831521
119,1,5,24,6100.138251,7904.766046,10607.59575,13938.38103,1432.903211,5324.137796,4393.107699,3221.182699,2121.678824,209.3352406,2222.627377,4054.506769,3694.685414,2045.10412,4999.034419,14322.02074,2099.614253,1786.742988,3413.116189,1385.254403,56.96601209
120,1,6,1,6103.180127,7805.616979,10289.65107,14007.07012,1419.672639,5274.977889,4352.544368,3191.440223,2102.088509,207.4023641,2236.450514,4045.017011,3686.037833,2063.078108,5042.969875,14349.12918,2103.588362,1790.1249,3419.576468,1387.876385,57.07383624
121,1,6,2,6298.989005,7918.279537,10075.66616,14200.00485,1434.085196,5328.529615,4396.731523,3223.839816,2123.428972,209.5079189,2279.511428,4135.185252,3768.204002,2124.299445,5192.61877,14582.27668,2137.767883,1819.211205,3475.138426,1410.426876,58.00118326
122,1,6,3,6520.324749,8261.333388,9972.435363,14651.94719,1502.414938,5582.417638,4606.222237,3377.445853,2224.603822,219.4903258,2397.493955,4426.849233,4033.983964,2264.406631,5535.095537,15247.83885,2235.339577,1902.243381,3633.750193,1474.801377,60.64846491
123,1,6,4,6886.508413,8826.580083,10157.15204,15285.59211,1629.467405,6054.497563,4995.749712,3663.061241,2412.72855,238.0516344,2598.877361,4833.311687,4404.374491,2490.016419,6086.574108,16447.60052,2411.225141,2051.919588,3919.668363,1590.844717,65.42053156
124,1,6,5,7101.948179,9195.603194,10682.88318,15436.16661,1694.782446,6297.184073,5195.997717,3809.890196,2509.439576,247.5936187,2689.08443,4995.985286,4552.611456,2585.606613,6320.23393,17077.29131,2503.538076,2130.476632,4069.731534,1651.749667,67.92513438
125,1,6,6,6971.928032,9165.630094,11591.98857,15107.76782,1670.886395,6208.395196,5122.73532,3756.171603,2474.057044,244.1026044,2658.909777,4888.714448,4454.860477,2543.038212,6216.180107,16921.23683,2480.660423,2111.008063,4032.541804,1636.655766,67.30442576
126,1,6,7,6851.448731,9169.61465,12086.28511,14608.66091,1607.6896,5973.579302,4928.981599,3614.104488,2380.482473,234.8700782,2627.705278,4714.43385,4296.04659,2430.616033,5941.376328,16677.64516,2444.949782,2080.618796,3974.490871,1613.095094,66.33553693
127,1,6,8,6607.403495,9160.865776,12115.95184,14216.47628,1554.161107,5774.687241,4764.869723,3493.771828,2301.223617,227.0500107,2567.794619,4595.422565,4187.597083,2349.269767,5742.534236,16420.54266,2407.258447,2048.543986,3913.220137,1588.227627,65.31290859
128,1,6,9,6490.511194,9076.795776,12175.3626,13926.88616,1516.861854,5636.097028,4650.514731,3409.922683,2245.995158,221.6009001,2497.936106,4544.273442,4140.987242,2309.46405,5645.233493,15925.06271,2334.620879,1986.73041,3795.141087,1540.303819,63.34213108
129,1,6,10,6344.763946,8979.507949,12259.20582,13724.73553,1494.3119,5552.309747,4581.379302,3359.23013,2212.605771,218.3065393,2450.227799,4501.095642,4101.6413,2275.140295,5561.33281,15540.08507,2278.182995,1938.702543,3703.396112,1503.068013,61.8108778
130,1,6,11,6222.27611,8846.377605,12234.16234,13642.11475,1498.233165,5566.879717,4593.401427,3368.045179,2218.411931,218.8794036,2427.988458,4477.252925,4079.914529,2263.083697,5531.861769,15270.97913,2238.731952,1905.130246,3639.264811,1477.039551,60.74050567
131,1,6,12,6094.568513,8680.329126,12193.35665,13601.44352,1529.322083,5682.394625,4688.716283,3437.933419,2264.444837,223.4212359,2386.928381,4469.815465,4073.137113,2246.586481,5491.536121,14940.92737,2190.346224,1863.954654,3560.609358,1445.116286,59.42772074
132,1,6,13,6060.257737,8605.283893,12176.15232,13720.68794,1581.94423,5877.919041,4850.049414,3556.228605,2342.361681,231.1088939,2363.534146,4552.649635,4148.62008,2237.027051,5468.169133,14803.11491,2170.14286,1846.761867,3527.766929,1431.78679,58.87956999
133,1,6,14,6103.763195,8731.971224,12172.02107,14053.94071,1670.861442,6208.302478,5122.658816,3756.115507,2474.020096,244.0989589,2434.16709,4710.243618,4292.228224,2296.167032,5612.730381,14951.12687,2191.841476,1865.227092,3563.040027,1446.102802,59.46828939
134,1,6,15,6525.482493,9081.156153,12217.37556,14694.39576,1792.556592,6660.476597,5495.761407,4029.687587,2654.212324,261.8776081,2538.89941,5014.851071,4569.802977,2403.948551,5876.190571,15612.51989,2288.801971,1947.739146,3720.658234,1510.074054,62.09898821
135,1,6,16,6670.268448,9299.4363,12632.42574,14943.74454,1829.647714,6798.293473,5609.478294,4113.06885,2709.132605,267.2963125,2571.529456,5092.610921,4640.66195,2413.222282,5898.859197,16043.21769,2351.942449,2001.470829,3823.298891,1551.732004,63.81209394
136,1,6,17,6663.294657,9210.795874,13007.33995,14950.37238,1834.229135,6815.31634,5623.524378,4123.367938,2715.91625,267.9656201,2563.046757,5099.011899,4646.494865,2392.28474,5847.679655,16082.81862,2357.747961,2006.41124,3832.736287,1555.562285,63.96960711
